customId,coverage,hasGlobalHighlights,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,feedLocked,isEditor,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.uniqueTournament.fieldTranslations.nameTranslation.ar,tournament.uniqueTournament.fieldTranslations.nameTranslation.hi,tournament.uniqueTournament.fieldTranslations.nameTranslation.bn,tournament.priority,tournament.id,season.name,season.year,season.editor,season.id,roundInfo.round,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.gender,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.national,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.alpha3,homeTeam.country.name,homeTeam.country.slug,homeTeam.entityType,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,homeTeam.fieldTranslations.nameTranslation.ar,homeTeam.fieldTranslations.nameTranslation.ru,homeTeam.fieldTranslations.nameTranslation.hi,homeTeam.fieldTranslations.nameTranslation.bn,homeTeam.fieldTranslations.shortNameTranslation.ar,homeTeam.fieldTranslations.shortNameTranslation.hi,homeTeam.fieldTranslations.shortNameTranslation.bn,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.gender,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.national,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.alpha3,awayTeam.country.name,awayTeam.country.slug,awayTeam.entityType,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,awayTeam.fieldTranslations.nameTranslation.ar,awayTeam.fieldTranslations.nameTranslation.ru,awayTeam.fieldTranslations.nameTranslation.hi,awayTeam.fieldTranslations.nameTranslation.bn,awayTeam.fieldTranslations.shortNameTranslation.ar,awayTeam.fieldTranslations.shortNameTranslation.hi,awayTeam.fieldTranslations.shortNameTranslation.bn,changes.changeTimestamp,winnerCode,hasEventPlayerStatistics,hasEventPlayerHeatMap,awayRedCards,tournament.category.country.alpha2,tournament.category.country.alpha3,tournament.category.country.name,tournament.category.country.slug,tournament.category.alpha2,tournament.uniqueTournament.primaryColorHex,tournament.uniqueTournament.secondaryColorHex,tournament.uniqueTournament.category.country.alpha2,tournament.uniqueTournament.category.country.alpha3,tournament.uniqueTournament.category.country.name,tournament.uniqueTournament.category.country.slug,tournament.uniqueTournament.category.alpha2,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,homeRedCards,lastPeriod,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra,season.seasonCoverageInfo.editorCoverageLevel,roundInfo.name,roundInfo.cupRoundType,homeScore.extra1,homeScore.extra2,homeScore.overtime,awayScore.extra1,awayScore.extra2,awayScore.overtime,tournament.fieldTranslations.nameTranslation.ar,tournament.fieldTranslations.nameTranslation.hi,tournament.fieldTranslations.nameTranslation.bn
iabsMLo,,False,1.0,True,13292257,1738102500,platense-velez-sarsfield,False,True,True,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,True,True,,,,0,143625,Liga Profesional 2025,2025,False,70268,2.0,100,Ended,finished,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,M,Football,football,1,30698,VEL,True,True,0,3208,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Велес Сарсфилд,,,,,,Platense,platense,Platense,M,Football,football,1,13220,PLA,,False,0,36837,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,КА Платенсе,,,,,,1738117968,2.0,False,False,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,3.0,9.0,1738114483.0,['time.injuryTime2'],,,,,,,,,,,,,,,,,,,,,,
bohsfob,,True,1.0,True,13292253,1738175400,gimnasia-y-esgrima-san-lorenzo,True,False,True,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,False,False,,,,0,143625,Liga Profesional 2025,2025,False,70268,2.0,0,Not started,notstarted,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,12084,GLP,False,False,0,3205,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Химнасия и Эсгрима Ла Плата,,,,,,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,31449,SLO,True,True,0,3201,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Сан Лоренцо де Альмарго,,,,,,0,,,,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jobnkob,,True,1.0,True,13292251,1738174500,talleres-ca-independiente,True,True,False,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,False,True,,,,0,143625,Liga Profesional 2025,2025,True,70268,2.0,0,Not started,notstarted,Talleres,talleres,Talleres,M,Football,football,1,29956,CAT,True,False,0,3210,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Таллерес де Кордоба,,,,,,CA Independiente,independiente,Independiente,M,Football,football,1,26272,CAI,True,True,0,3209,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,КА Индепендьенте,,,,,,0,,,,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohseob,,False,1.0,False,13292241,1738196100,club-atletico-union-de-santa-fe-boca-juniors,True,True,False,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,False,True,,,,0,143625,Liga Profesional 2025,2025,False,70268,2.0,0,Not started,notstarted,Club Atlético Unión de Santa Fe,club-atletico-union,Unión de Santa Fe,M,Football,football,1,12173,UNI,False,True,0,3204,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Юнион Де Санта Фе,,,,,,Boca Juniors,boca-juniors,Boca Juniors,M,Football,football,1,277786,BOC,False,True,0,3202,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,بوكا جونيورز,Бока Хуниорс,,,,,,0,,,,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gobsUcd,,True,1.0,False,13292239,1738179900,huracan-estudiantes-de-la-plata,True,False,True,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,True,False,,,,0,143625,Liga Profesional 2025,2025,True,70268,2.0,0,Not started,notstarted,Huracán,huracan,Huracán,M,Football,football,1,20060,HUR,False,True,0,7629,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,КА Хуракан,,,,,,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,M,Football,football,1,32192,ELP,False,False,0,3206,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,إستويانتوس دي لابلادا,Клуб Эстудиантес де Ла-Плата,,,,,,0,,,,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loqsMYb,,True,1.0,True,13292255,1738201500,instituto-de-cordoba-river-plate,True,False,False,"Primera LFP, Apertura",primera-lfp-apertura,Argentina,argentina,Football,football,1,48,argentina,Liga Profesional de Fútbol,liga-profesional-de-futbol,Argentina,argentina,Football,football,1,48,argentina,57818,,155,False,False,,,,0,143625,Liga Profesional 2025,2025,False,70268,2.0,0,Not started,notstarted,River Plate,river-plate,River,M,Football,football,1,252337,RIV,True,False,0,3211,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,ريفر بليت,Ривер Плейт,रिवर प्लेट,রিভার প্লেট,ريفر,रिवर,রিভার প্লেট,Instituto De Córdoba,instituto-cordoba,Instituto,M,Football,football,1,10781,IAC,,True,0,4937,AR,ARG,Argentina,argentina,team,[],#374df5,#374df5,#ffffff,,Институто Атлетико,,,,,,0,,,,,AR,ARG,Argentina,argentina,AR,,,AR,ARG,Argentina,argentina,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zOsKvpi,,False,4.0,True,13198200,1738180800,marica-fc-vasco-da-gama,True,True,True,Carioca Série A – Taça Guanabara,carioca-serie-a-taca-guanabara,Brazil,brazil,Football,football,1,13,brazil,Carioca,carioca,Brazil,brazil,Football,football,1,13,brazil,39075,True,92,False,True,,,,0,57585,"Carioca, Serie A 2025",2025,False,69574,6.0,0,Not started,notstarted,Maricá FC,marica-futebol-clube,Maricá,M,Football,football,1,2758,MAR,True,True,0,288535,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,Vasco da Gama,vasco-da-gama,Vasco,M,Football,football,1,317300,VAS,False,False,0,1974,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Васко да Гама,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOasrlIb,,True,4.0,False,13198195,1738185300,portuguesa-rj-volta-redonda,False,True,False,Carioca Série A – Taça Guanabara,carioca-serie-a-taca-guanabara,Brazil,brazil,Football,football,1,13,brazil,Carioca,carioca,Brazil,brazil,Football,football,1,13,brazil,39075,True,92,False,False,,,,0,57585,"Carioca, Serie A 2025",2025,True,69574,6.0,0,Not started,notstarted,Volta Redonda,volta-redonda,Volta Redonda,M,Football,football,1,10771,VRE,True,True,0,6982,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Волта-Редонда,,,,,,Portuguesa-RJ,portuguesa-rj,Portuguesa-RJ,M,Football,football,1,4659,POR,False,False,0,208067,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iOshO,,True,4.0,False,13198199,1738197000,fluminense-botafogo,False,False,False,Carioca Série A – Taça Guanabara,carioca-serie-a-taca-guanabara,Brazil,brazil,Football,football,1,13,brazil,Carioca,carioca,Brazil,brazil,Football,football,1,13,brazil,39075,False,92,True,False,,,,0,57585,"Carioca, Serie A 2025",2025,True,69574,6.0,0,Not started,notstarted,Botafogo,botafogo,Botafogo,M,Football,football,1,306289,BOT,True,True,0,1958,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,ФК Ботафого,,,,,,Fluminense,fluminense,Fluminense,M,Football,football,1,309021,FLU,True,True,0,1961,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,Флуминенсе,,,,,,0,,,,,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FOsFQFb,,True,4.0,True,13252400,1738096200,guarany-de-bage-juventude,False,False,True,Gaúcho,gaucho,Brazil,brazil,Football,football,1,13,brazil,Gaúcho,gaucho,Brazil,brazil,Football,football,1,13,brazil,15342,,377,False,True,,,,0,57347,"Gaucho, Serie A1 2025",2025,False,70069,3.0,100,Ended,finished,Juventude,juventude,Juventude,M,Football,football,1,69153,JUV,True,True,0,1980,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,Guarany de Bagé,guarany-fc,Guarany,M,Football,football,1,1440,GDB,True,True,0,232080,BR,BRA,Brazil,brazil,team,[],#374df5,#374df5,#ffffff,,,,,,,,1738108956,1.0,False,True,1.0,BR,BRA,Brazil,brazil,BR,,,BR,BRA,Brazil,brazil,BR,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,7.0,1738108953.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",,,,,,,,,,,,,,,,,,,,,,
