league,year,split,patch,side,position,golddiffat25,xpdiffat25,csdiffat25,kills,assists,deaths,opp_killsat25,opp_assistsat25,opp_deathsat25
14,2025,5,15.01,1,3,1278.0,1567.0,-5.0,3,16,0,0.0,0.0,0.0
9,2025,2,15.02,0,1,230.0,-852.0,-39.0,4,11,5,0.0,0.0,0.0
5,2025,5,15.01,0,1,412.0,-562.0,12.0,4,7,0,0.0,0.0,0.0
3,2025,3,15.01,1,0,-1112.0,-1859.0,1.0,2,2,6,0.0,0.0,0.0
13,2025,5,15.01,0,1,735.0,678.0,0.0,3,9,2,0.0,0.0,0.0
2,2025,0,15.01,1,4,3741.0,3561.0,68.0,10,21,4,0.0,0.0,0.0
3,2025,3,15.01,1,5,1572.0,1656.0,49.0,0,8,0,0.0,0.0,0.0
14,2025,5,15.01,1,5,2822.0,2655.0,40.0,5,14,1,0.0,0.0,0.0
2,2025,0,15.01,1,3,-206.0,477.0,2.0,1,1,5,0.0,0.0,0.0
8,2025,5,15.01,1,1,3491.0,3691.0,59.0,7,5,1,0.0,0.0,0.0
12,2025,4,15.02,1,4,4789.0,1985.0,74.0,19,51,15,0.0,0.0,0.0
13,2025,5,15.01,0,2,1942.0,540.0,1.0,6,3,1,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,4,8,2,0.0,0.0,0.0
2,2025,0,15.01,0,0,344.0,-104.0,-40.0,5,8,4,0.0,0.0,0.0
10,2025,4,15.01,1,2,0.0,0.0,0.0,2,4,2,0.0,0.0,0.0
10,2025,4,15.01,1,0,0.0,0.0,0.0,5,6,2,0.0,0.0,0.0
2,2025,0,15.01,1,1,-1487.0,-2997.0,-15.0,0,0,5,0.0,0.0,0.0
4,2025,4,15.02,0,1,-2005.0,-2262.0,-32.0,1,9,2,0.0,0.0,0.0
9,2025,2,15.02,1,3,2090.0,98.0,-9.0,3,19,2,0.0,0.0,0.0
9,2025,2,15.02,1,4,-6609.0,-4726.0,-54.0,4,12,17,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,2,4,7,0.0,0.0,0.0
7,2025,5,15.01,0,0,1878.0,741.0,33.0,8,4,4,0.0,0.0,0.0
2,2025,0,15.01,0,5,1847.0,851.0,-1.0,4,6,1,0.0,0.0,0.0
1,2025,6,15.02,1,3,-411.0,256.0,0.0,0,5,5,0.0,0.0,0.0
4,2025,4,15.02,1,4,-11672.0,-9943.0,-78.0,1,1,11,0.0,0.0,0.0
2,2025,0,15.01,1,3,-549.0,-505.0,-3.0,1,8,4,0.0,0.0,0.0
7,2025,5,15.01,1,3,-231.0,-175.0,-7.0,1,12,5,0.0,0.0,0.0
9,2025,2,15.02,1,4,-5252.0,-6497.0,-85.0,11,30,20,0.0,0.0,0.0
15,2025,5,15.01,0,3,352.0,618.0,1.0,2,25,7,0.0,0.0,0.0
0,2025,5,15.02,0,1,-961.0,778.0,14.0,1,8,4,0.0,0.0,0.0
2,2025,0,15.01,1,4,39.0,224.0,17.0,10,27,18,0.0,0.0,0.0
9,2025,2,15.02,0,5,-229.0,819.0,-14.0,3,5,5,0.0,0.0,0.0
11,2025,4,15.02,0,2,-2964.0,-1259.0,8.0,0,4,5,0.0,0.0,0.0
13,2025,5,15.01,1,0,276.0,-1194.0,0.0,3,1,2,1.0,2.0,1.0
10,2025,4,15.01,0,0,0.0,0.0,0.0,12,3,1,0.0,0.0,0.0
7,2025,5,15.01,0,1,959.0,1274.0,17.0,6,12,2,0.0,0.0,0.0
14,2025,5,15.01,0,1,3062.0,970.0,24.0,5,14,2,0.0,0.0,0.0
5,2025,5,15.02,1,0,0.0,0.0,0.0,2,2,3,0.0,0.0,0.0
3,2025,3,15.01,0,3,-34.0,-423.0,-2.0,0,18,6,0.0,0.0,0.0
6,2025,1,15.01,0,3,-625.0,-701.0,3.0,0,9,4,0.0,0.0,0.0
6,2025,1,15.01,0,5,1438.0,797.0,-1.0,9,5,2,0.0,0.0,0.0
13,2025,5,15.01,0,2,1334.0,-327.0,1.0,2,2,1,1.0,3.0,1.0
10,2025,4,15.02,0,2,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0
13,2025,5,15.01,1,5,37.0,-701.0,-12.0,0,6,2,0.0,0.0,0.0
5,2025,5,15.02,0,2,50.0,1053.0,-4.0,2,2,2,0.0,0.0,0.0
13,2025,5,15.01,0,0,-2473.0,-1841.0,-45.0,0,5,3,0.0,0.0,0.0
0,2025,5,15.02,0,2,-3228.0,-1934.0,-55.0,1,14,4,0.0,0.0,0.0
9,2025,2,15.02,0,3,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0
15,2025,5,15.02,0,5,-1518.0,-563.0,-61.0,5,6,2,0.0,0.0,0.0
14,2025,5,15.01,0,0,3822.0,1299.0,-21.0,13,10,0,0.0,0.0,0.0
2,2025,0,15.01,1,4,556.0,-726.0,-6.0,16,39,12,0.0,0.0,0.0
9,2025,2,15.02,1,2,0.0,0.0,0.0,0,3,5,0.0,0.0,0.0
0,2025,5,15.02,0,0,382.0,-172.0,5.0,3,10,8,0.0,0.0,0.0
7,2025,5,15.01,0,1,91.0,616.0,-7.0,2,21,3,0.0,0.0,0.0
10,2025,4,15.01,0,3,0.0,0.0,0.0,2,11,2,0.0,0.0,0.0
2,2025,0,15.01,0,1,-1048.0,801.0,-32.0,0,19,2,0.0,0.0,0.0
6,2025,1,15.01,1,0,276.0,193.0,-10.0,9,4,2,0.0,0.0,0.0
2,2025,0,15.01,0,4,237.0,-2338.0,33.0,11,26,7,0.0,0.0,0.0
13,2025,5,15.01,0,5,0.0,0.0,0.0,2,11,0,0.0,0.0,0.0
7,2025,5,15.01,1,3,-226.0,-615.0,5.0,1,20,8,0.0,0.0,0.0
10,2025,4,15.01,1,5,0.0,0.0,0.0,0,6,5,0.0,0.0,0.0
2,2025,0,15.01,0,2,-1984.0,-859.0,6.0,2,1,4,0.0,0.0,0.0
9,2025,2,15.02,0,5,-1291.0,-107.0,17.0,4,4,5,0.0,0.0,0.0
4,2025,4,15.02,1,0,702.0,2231.0,32.0,4,15,1,0.0,0.0,0.0
5,2025,5,15.01,1,3,340.0,164.0,8.0,0,6,5,0.0,0.0,0.0
14,2025,5,15.01,0,0,-43.0,-926.0,38.0,5,0,3,0.0,0.0,0.0
10,2025,4,15.01,0,1,0.0,0.0,0.0,2,12,1,0.0,0.0,0.0
5,2025,5,15.02,1,0,1063.0,1.0,-2.0,3,8,2,0.0,0.0,0.0
15,2025,5,15.02,0,0,1484.0,581.0,14.0,6,13,2,0.0,0.0,0.0
7,2025,5,15.01,1,4,-1224.0,-3386.0,-32.0,9,21,22,0.0,0.0,0.0
2,2025,0,15.01,1,3,1030.0,-648.0,-12.0,2,12,2,0.0,0.0,0.0
2,2025,0,15.01,1,0,1227.0,-161.0,25.0,8,2,2,0.0,0.0,0.0
7,2025,5,15.01,0,1,-1776.0,-1724.0,-31.0,2,11,7,0.0,0.0,0.0
15,2025,5,15.01,1,2,-1180.0,655.0,17.0,6,10,1,0.0,0.0,0.0
14,2025,5,15.01,1,2,-65.0,-539.0,-36.0,3,16,1,0.0,0.0,0.0
17,2025,5,15.02,0,0,759.0,1601.0,-6.0,3,7,0,0.0,0.0,0.0
3,2025,3,15.01,1,0,-1379.0,457.0,25.0,8,8,2,0.0,0.0,0.0
13,2025,5,15.01,0,0,1907.0,2676.0,42.0,8,8,1,0.0,0.0,0.0
14,2025,5,15.01,1,2,178.0,714.0,-22.0,6,6,0,0.0,0.0,0.0
2,2025,0,15.01,1,4,-3003.0,-925.0,-51.0,20,54,10,0.0,0.0,0.0
9,2025,2,15.02,1,3,1409.0,306.0,-7.0,2,13,1,0.0,0.0,0.0
11,2025,4,15.02,1,2,2964.0,1259.0,-8.0,6,11,2,0.0,0.0,0.0
2,2025,0,15.01,1,1,950.0,1034.0,40.0,3,9,3,0.0,0.0,0.0
12,2025,4,15.02,1,2,-1682.0,42.0,4.0,2,8,2,0.0,0.0,0.0
13,2025,5,15.01,1,2,-582.0,147.0,-14.0,4,0,1,0.0,0.0,0.0
10,2025,4,15.01,1,2,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0
17,2025,5,15.02,0,1,850.0,67.0,-9.0,4,5,4,0.0,0.0,0.0
13,2025,5,15.01,1,3,1699.0,2639.0,2.0,1,16,1,0.0,0.0,0.0
3,2025,3,15.01,0,2,824.0,547.0,27.0,3,1,2,1.0,2.0,1.0
3,2025,3,15.01,1,0,-576.0,-247.0,12.0,4,5,5,0.0,0.0,0.0
13,2025,5,15.01,1,5,946.0,1153.0,15.0,7,11,5,0.0,0.0,0.0
7,2025,5,15.01,1,3,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0
14,2025,5,15.01,0,2,0.0,0.0,0.0,1,7,2,0.0,0.0,0.0
10,2025,4,15.01,0,3,0.0,0.0,0.0,1,7,6,0.0,0.0,0.0
7,2025,5,15.01,1,1,-1506.0,-998.0,-4.0,2,0,6,0.0,0.0,0.0
1,2025,6,15.02,1,2,-329.0,1985.0,-21.0,2,4,2,0.0,0.0,0.0
2,2025,0,15.01,0,3,-51.0,2066.0,1.0,2,9,3,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,5,7,4,0.0,0.0,0.0
17,2025,5,15.02,1,1,2400.0,1646.0,-2.0,5,19,0,0.0,0.0,0.0
2,2025,0,15.01,0,4,12060.0,8885.0,-1.0,27,69,8,0.0,0.0,0.0
3,2025,3,15.01,1,3,631.0,-1015.0,-10.0,1,18,6,0.0,0.0,0.0
13,2025,5,15.01,1,2,-1942.0,-540.0,-1.0,0,2,3,0.0,0.0,0.0
15,2025,5,15.02,0,1,1734.0,767.0,15.0,4,11,3,0.0,0.0,0.0
8,2025,5,15.01,0,3,360.0,918.0,22.0,0,11,4,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,8,18,22,0.0,0.0,0.0
1,2025,6,15.02,0,0,2235.0,1730.0,-7.0,9,12,1,0.0,0.0,0.0
14,2025,5,15.01,1,0,-5386.0,-1964.0,-67.0,2,2,4,0.0,0.0,0.0
3,2025,3,15.01,0,1,2250.0,3034.0,46.0,5,11,4,0.0,0.0,0.0
17,2025,5,15.02,1,2,645.0,170.0,13.0,3,1,4,0.0,0.0,0.0
15,2025,5,15.01,1,3,1233.0,1724.0,8.0,2,2,2,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,1,2,5,0.0,0.0,0.0
8,2025,5,15.01,1,2,-269.0,-125.0,-49.0,1,12,0,0.0,0.0,0.0
3,2025,3,15.01,0,4,-2335.0,-3931.0,-59.0,20,44,25,0.0,0.0,0.0
15,2025,5,15.01,0,3,1163.0,858.0,-15.0,2,18,0,0.0,0.0,0.0
0,2025,5,15.01,1,2,-2679.0,-3645.0,-47.0,5,1,9,0.0,0.0,0.0
3,2025,3,15.01,0,5,844.0,1149.0,-2.0,5,8,2,0.0,0.0,0.0
1,2025,6,15.02,1,2,-1420.0,-819.0,14.0,1,1,8,0.0,0.0,0.0
2,2025,0,15.01,1,5,-2760.0,-1988.0,33.0,0,1,5,0.0,0.0,0.0
10,2025,4,15.02,0,5,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0
9,2025,2,15.02,0,5,-1396.0,-2092.0,-28.0,1,10,5,0.0,0.0,0.0
7,2025,5,15.01,1,1,707.0,1679.0,34.0,7,14,4,0.0,0.0,0.0
17,2025,5,15.02,1,1,-2404.0,-3250.0,-22.0,0,1,7,0.0,0.0,0.0
7,2025,5,15.01,0,3,0.0,0.0,0.0,1,13,1,0.0,0.0,0.0
11,2025,4,15.02,1,5,3.0,2055.0,3.0,2,9,1,0.0,0.0,0.0
2,2025,0,15.01,0,4,2432.0,3250.0,11.0,6,15,4,0.0,0.0,0.0
2,2025,0,15.01,1,4,-5782.0,-5721.0,-50.0,3,5,17,0.0,0.0,0.0
3,2025,3,15.01,0,1,2369.0,4663.0,64.0,7,15,4,0.0,0.0,0.0
3,2025,3,15.01,0,1,-243.0,1482.0,5.0,3,15,1,0.0,0.0,0.0
3,2025,3,15.01,0,4,2630.0,3857.0,28.0,12,24,7,0.0,0.0,0.0
7,2025,5,15.01,0,1,1568.0,615.0,0.0,3,17,0,0.0,0.0,0.0
13,2025,5,15.01,1,3,607.0,708.0,-2.0,1,10,3,0.0,0.0,0.0
10,2025,4,15.01,0,3,0.0,0.0,0.0,4,13,9,0.0,0.0,0.0
4,2025,4,15.01,1,1,181.0,382.0,-22.0,5,18,5,0.0,0.0,0.0
10,2025,4,15.01,0,4,0.0,0.0,0.0,7,15,20,0.0,0.0,0.0
5,2025,5,15.02,1,2,-5510.0,-3285.0,-43.0,1,6,5,0.0,0.0,0.0
13,2025,5,15.01,0,1,1490.0,1676.0,28.0,4,9,0,0.0,0.0,0.0
9,2025,2,15.02,1,3,776.0,331.0,-26.0,2,22,2,0.0,0.0,0.0
15,2025,5,15.02,1,1,-1734.0,-767.0,-15.0,1,4,6,0.0,0.0,0.0
13,2025,5,15.02,1,4,0.0,0.0,0.0,21,51,9,0.0,0.0,0.0
5,2025,5,15.02,0,1,-781.0,-276.0,-17.0,2,10,1,0.0,0.0,0.0
10,2025,4,15.01,0,0,0.0,0.0,0.0,7,11,1,0.0,0.0,0.0
12,2025,4,15.02,1,5,-172.0,294.0,-35.0,4,4,2,0.0,0.0,0.0
2,2025,0,15.01,0,2,-674.0,-1615.0,-17.0,5,5,4,0.0,0.0,0.0
9,2025,2,15.02,0,3,54.0,1073.0,-6.0,1,15,3,0.0,0.0,0.0
13,2025,5,15.01,1,1,-2598.0,-2295.0,-24.0,0,5,6,0.0,0.0,0.0
5,2025,5,15.02,0,2,0.0,0.0,0.0,1,11,2,0.0,0.0,0.0
7,2025,5,15.01,0,2,3531.0,1597.0,-12.0,10,3,2,0.0,0.0,0.0
9,2025,2,15.02,0,0,-2215.0,-1373.0,-17.0,7,3,3,0.0,0.0,0.0
4,2025,4,15.01,0,0,-288.0,229.0,-10.0,2,6,1,0.0,0.0,0.0
9,2025,2,15.02,1,2,-2291.0,-203.0,-22.0,8,9,7,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,24,61,5,0.0,0.0,0.0
3,2025,3,15.01,1,3,-153.0,-720.0,10.0,1,14,4,0.0,0.0,0.0
4,2025,4,15.01,0,0,680.0,559.0,14.0,2,3,0,0.0,0.0,0.0
9,2025,2,15.02,0,5,-3066.0,-2335.0,-22.0,2,1,7,0.0,0.0,0.0
6,2025,1,15.01,1,3,402.0,42.0,13.0,0,17,5,0.0,0.0,0.0
13,2025,5,15.01,0,5,-1031.0,-1745.0,-26.0,1,1,5,0.0,0.0,0.0
2,2025,0,15.01,1,4,7436.0,7295.0,23.0,22,53,10,0.0,0.0,0.0
13,2025,5,15.01,0,2,4539.0,1936.0,33.0,8,5,3,0.0,0.0,0.0
11,2025,4,15.02,0,4,-8864.0,-8836.0,-64.0,5,12,19,0.0,0.0,0.0
2,2025,0,15.01,0,5,1782.0,-586.0,12.0,4,6,1,0.0,0.0,0.0
6,2025,1,15.01,0,1,1681.0,1920.0,36.0,3,13,2,0.0,0.0,0.0
17,2025,5,15.02,0,0,-132.0,600.0,17.0,9,9,5,0.0,0.0,0.0
0,2025,5,15.01,1,5,-156.0,1840.0,24.0,0,0,3,0.0,0.0,0.0
14,2025,5,15.01,0,4,-4516.0,-7328.0,-48.0,10,18,28,0.0,0.0,0.0
1,2025,6,15.02,0,3,366.0,244.0,4.0,1,23,2,0.0,0.0,0.0
3,2025,3,15.01,0,3,805.0,1989.0,1.0,0,5,0,0.0,0.0,0.0
7,2025,5,15.01,0,2,1052.0,2386.0,-2.0,4,18,1,0.0,0.0,0.0
1,2025,6,15.02,0,2,-313.0,380.0,-2.0,3,9,3,0.0,0.0,0.0
5,2025,5,15.01,1,0,-531.0,-579.0,14.0,5,5,0,0.0,0.0,0.0
2,2025,0,15.01,1,2,-2449.0,-2663.0,-36.0,0,1,4,0.0,0.0,0.0
9,2025,2,15.02,1,0,977.0,-280.0,-3.0,8,8,2,0.0,0.0,0.0
7,2025,5,15.01,1,3,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
3,2025,3,15.01,1,5,-529.0,517.0,-16.0,4,8,2,0.0,0.0,0.0
3,2025,3,15.01,0,4,-5114.0,-5299.0,-70.0,7,23,11,5.0,15.0,4.0
0,2025,5,15.01,1,3,-164.0,1411.0,0.0,0,4,0,0.0,0.0,0.0
5,2025,5,15.02,1,5,-1228.0,-252.0,20.0,0,0,2,0.0,0.0,0.0
10,2025,4,15.01,1,5,0.0,0.0,0.0,8,4,1,0.0,0.0,0.0
8,2025,5,15.01,0,2,-1552.0,-1934.0,-3.0,2,5,4,0.0,0.0,0.0
4,2025,4,15.01,1,3,1118.0,91.0,1.0,1,12,4,0.0,0.0,0.0
14,2025,5,15.01,1,3,581.0,764.0,-11.0,1,16,1,0.0,0.0,0.0
10,2025,4,15.02,1,1,0.0,0.0,0.0,1,10,4,0.0,0.0,0.0
9,2025,2,15.02,0,1,-663.0,-251.0,2.0,2,16,8,0.0,0.0,0.0
0,2025,5,15.01,0,0,848.0,944.0,-17.0,6,4,1,0.0,0.0,0.0
2,2025,0,15.01,1,0,1124.0,993.0,28.0,4,3,0,0.0,0.0,0.0
0,2025,5,15.01,1,5,1620.0,1618.0,17.0,5,6,0,0.0,0.0,0.0
5,2025,5,15.01,0,3,-1666.0,-1777.0,1.0,0,3,4,0.0,0.0,0.0
5,2025,5,15.02,0,1,2614.0,3530.0,53.0,3,14,0,0.0,0.0,0.0
13,2025,5,15.01,0,3,2569.0,704.0,-3.0,3,14,1,0.0,0.0,0.0
7,2025,5,15.01,0,1,-2363.0,-1444.0,-18.0,0,1,3,0.0,0.0,0.0
9,2025,2,15.02,0,2,2277.0,1658.0,-14.0,7,11,3,0.0,0.0,0.0
14,2025,5,15.02,0,0,1283.0,-825.0,15.0,6,2,1,0.0,0.0,0.0
0,2025,5,15.01,1,2,2393.0,2094.0,23.0,5,11,0,0.0,0.0,0.0
13,2025,5,15.01,1,4,0.0,0.0,0.0,3,6,12,0.0,0.0,0.0
12,2025,4,15.02,0,1,2577.0,1293.0,7.0,5,5,0,0.0,0.0,0.0
0,2025,5,15.01,1,0,1203.0,-635.0,3.0,4,6,4,0.0,0.0,0.0
4,2025,4,15.02,1,3,565.0,-227.0,2.0,1,13,2,0.0,0.0,0.0
4,2025,4,15.01,1,5,674.0,2718.0,17.0,2,13,3,0.0,0.0,0.0
12,2025,4,15.02,1,3,-599.0,-971.0,-11.0,1,2,2,0.0,0.0,0.0
13,2025,5,15.01,0,0,2261.0,2133.0,40.0,3,6,0,0.0,0.0,0.0
9,2025,2,15.02,1,1,-4085.0,-2650.0,-38.0,0,2,3,0.0,0.0,0.0
10,2025,4,15.01,0,0,0.0,0.0,0.0,1,4,2,0.0,0.0,0.0
12,2025,4,15.02,1,2,2861.0,1681.0,11.0,7,17,0,0.0,0.0,0.0
14,2025,5,15.01,1,0,-2408.0,-204.0,11.0,1,2,5,0.0,0.0,0.0
4,2025,4,15.02,0,1,668.0,-487.0,-33.0,4,11,3,0.0,0.0,0.0
11,2025,4,15.02,0,0,372.0,1118.0,-16.0,6,4,1,0.0,0.0,0.0
5,2025,5,15.01,0,3,520.0,-977.0,-12.0,0,20,5,0.0,0.0,0.0
4,2025,4,15.01,1,2,1852.0,228.0,3.0,6,10,4,0.0,0.0,0.0
10,2025,4,15.01,1,3,0.0,0.0,0.0,0,4,5,0.0,0.0,0.0
2,2025,0,15.01,0,4,1767.0,2053.0,0.0,16,40,6,0.0,0.0,0.0
2,2025,0,15.01,1,4,-2388.0,-458.0,40.0,22,54,25,0.0,0.0,0.0
2,2025,0,15.01,0,3,-234.0,1377.0,11.0,0,3,2,0.0,0.0,0.0
7,2025,5,15.01,1,5,0.0,0.0,0.0,0,0,3,0.0,0.0,0.0
2,2025,0,15.01,0,0,1725.0,1056.0,-5.0,4,14,0,0.0,0.0,0.0
14,2025,5,15.01,0,3,1474.0,-40.0,-8.0,2,17,9,0.0,0.0,0.0
0,2025,5,15.02,0,5,710.0,996.0,6.0,4,7,2,0.0,0.0,0.0
7,2025,5,15.01,0,3,572.0,730.0,1.0,0,20,2,0.0,0.0,0.0
9,2025,2,15.02,1,1,776.0,1131.0,23.0,7,14,5,0.0,0.0,0.0
5,2025,5,15.01,1,2,-3042.0,-2743.0,-53.0,0,5,6,0.0,0.0,0.0
3,2025,3,15.01,1,3,867.0,352.0,1.0,2,6,2,0.0,3.0,1.0
13,2025,5,15.02,1,5,-2275.0,-2081.0,-64.0,1,3,2,0.0,0.0,0.0
2,2025,0,15.01,0,2,818.0,15.0,-12.0,3,12,1,0.0,0.0,0.0
12,2025,4,15.02,1,5,-1809.0,-1269.0,0.0,2,2,5,0.0,0.0,0.0
1,2025,6,15.02,1,0,-704.0,-189.0,-4.0,4,6,3,0.0,0.0,0.0
5,2025,5,15.01,1,4,-2624.0,-1838.0,34.0,7,18,17,0.0,0.0,0.0
15,2025,5,15.01,1,3,-352.0,-618.0,-1.0,1,22,6,0.0,0.0,0.0
3,2025,3,15.01,1,3,1679.0,556.0,-7.0,4,13,1,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,18,40,11,0.0,0.0,0.0
9,2025,2,15.02,1,5,3345.0,3078.0,5.0,6,5,0,0.0,0.0,0.0
2,2025,0,15.01,1,2,-1287.0,-1105.0,-35.0,5,7,4,0.0,0.0,0.0
13,2025,5,15.01,0,4,-2883.0,-3861.0,28.0,8,15,23,16.0,36.0,7.0
14,2025,5,15.01,1,5,-61.0,290.0,-11.0,2,12,2,0.0,0.0,0.0
5,2025,5,15.01,1,4,-5369.0,-3274.0,-7.0,2,5,19,0.0,0.0,0.0
15,2025,5,15.02,0,4,8196.0,6817.0,31.0,28,56,5,0.0,0.0,0.0
13,2025,5,15.02,0,1,-653.0,-2540.0,-50.0,4,6,3,0.0,0.0,0.0
3,2025,3,15.01,0,3,-759.0,-1191.0,-7.0,0,7,4,0.0,0.0,0.0
2,2025,0,15.01,1,5,-200.0,-505.0,1.0,1,0,3,0.0,0.0,0.0
16,2025,5,15.02,0,0,-1018.0,49.0,-2.0,1,5,2,0.0,0.0,0.0
14,2025,5,15.01,0,0,536.0,1182.0,39.0,3,6,2,0.0,0.0,0.0
17,2025,5,15.02,1,4,463.0,297.0,7.0,21,44,23,0.0,0.0,0.0
10,2025,4,15.01,1,3,0.0,0.0,0.0,0,12,2,0.0,0.0,0.0
13,2025,5,15.02,0,1,-217.0,-446.0,3.0,2,6,4,0.0,0.0,0.0
5,2025,5,15.01,1,4,-4764.0,-4074.0,-7.0,8,19,24,0.0,0.0,0.0
10,2025,4,15.01,0,0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,22,53,14,0.0,0.0,0.0
1,2025,6,15.02,1,0,520.0,791.0,-2.0,5,4,1,0.0,0.0,0.0
15,2025,5,15.02,1,4,-1395.0,-3021.0,47.0,7,19,16,0.0,0.0,0.0
8,2025,5,15.01,1,3,0.0,0.0,0.0,2,12,0,0.0,0.0,0.0
13,2025,5,15.01,1,3,-886.0,-198.0,14.0,1,10,7,0.0,0.0,0.0
5,2025,5,15.02,1,5,-1211.0,-859.0,-10.0,4,10,1,0.0,0.0,0.0
2,2025,0,15.01,0,4,-4250.0,-4717.0,-21.0,13,33,14,0.0,0.0,0.0
13,2025,5,15.02,1,0,0.0,0.0,0.0,9,8,3,0.0,0.0,0.0
1,2025,6,15.01,1,1,286.0,-2475.0,-7.0,7,5,4,0.0,0.0,0.0
13,2025,5,15.01,1,5,-3172.0,-2011.0,-43.0,2,2,3,1.0,4.0,2.0
7,2025,5,15.01,1,4,-8215.0,-6801.0,8.0,6,8,28,0.0,0.0,0.0
3,2025,3,15.01,1,0,995.0,364.0,-5.0,8,13,3,0.0,0.0,0.0
13,2025,5,15.01,1,2,-286.0,-504.0,-17.0,7,13,1,0.0,0.0,0.0
16,2025,5,15.02,0,5,1094.0,733.0,29.0,7,6,9,0.0,0.0,0.0
10,2025,4,15.01,0,5,0.0,0.0,0.0,1,8,1,0.0,0.0,0.0
13,2025,5,15.01,0,4,9695.0,8426.0,48.0,28,61,8,0.0,0.0,0.0
8,2025,5,15.01,0,2,0.0,0.0,0.0,1,2,3,0.0,0.0,0.0
9,2025,2,15.02,0,4,-453.0,-2628.0,-13.0,15,33,22,0.0,0.0,0.0
3,2025,3,15.01,1,5,-1849.0,-2531.0,-50.0,0,7,1,0.0,0.0,0.0
10,2025,4,15.01,1,1,0.0,0.0,0.0,3,9,1,0.0,0.0,0.0
13,2025,5,15.01,0,2,1977.0,-311.0,12.0,5,8,2,0.0,0.0,0.0
2,2025,0,15.01,0,0,-808.0,-543.0,-14.0,4,5,2,0.0,0.0,0.0
8,2025,5,15.01,1,0,0.0,0.0,0.0,2,1,6,0.0,0.0,0.0
0,2025,5,15.02,0,3,-61.0,-46.0,-1.0,1,19,7,0.0,0.0,0.0
5,2025,5,15.02,0,5,1228.0,252.0,-20.0,3,2,0,0.0,0.0,0.0
3,2025,3,15.01,1,5,-635.0,-875.0,0.0,1,10,7,0.0,0.0,0.0
2,2025,0,15.01,0,0,-62.0,-592.0,-6.0,4,5,0,0.0,0.0,0.0
5,2025,5,15.02,0,5,1211.0,859.0,10.0,1,5,3,0.0,0.0,0.0
9,2025,2,15.02,0,4,435.0,5119.0,4.0,23,63,12,0.0,0.0,0.0
17,2025,5,15.02,0,5,-1045.0,-221.0,-18.0,5,7,3,0.0,0.0,0.0
0,2025,5,15.02,1,0,817.0,401.0,8.0,6,11,3,0.0,0.0,0.0
4,2025,4,15.01,0,4,4679.0,329.0,30.0,13,25,5,0.0,0.0,0.0
5,2025,5,15.01,1,3,-513.0,876.0,14.0,1,0,2,0.0,0.0,0.0
9,2025,2,15.02,1,2,-3086.0,-2624.0,-43.0,1,5,6,0.0,0.0,0.0
10,2025,4,15.01,1,4,0.0,0.0,0.0,24,66,15,0.0,0.0,0.0
2,2025,0,15.01,0,5,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0
7,2025,5,15.01,1,0,-515.0,395.0,21.0,4,2,3,0.0,0.0,0.0
10,2025,4,15.01,1,2,0.0,0.0,0.0,0,4,3,0.0,0.0,0.0
17,2025,5,15.02,0,0,-142.0,1203.0,11.0,6,6,1,0.0,0.0,0.0
15,2025,5,15.01,0,5,1795.0,1738.0,41.0,6,7,0,0.0,0.0,0.0
4,2025,4,15.01,1,5,346.0,1839.0,16.0,1,6,4,0.0,0.0,0.0
12,2025,4,15.02,0,4,1402.0,4427.0,56.0,16,40,11,0.0,0.0,0.0
13,2025,5,15.01,1,3,0.0,0.0,0.0,0,2,3,0.0,0.0,0.0
2,2025,0,15.01,0,4,13717.0,12720.0,126.0,17,55,5,0.0,0.0,0.0
14,2025,5,15.01,0,3,208.0,1380.0,2.0,0,25,3,0.0,0.0,0.0
7,2025,5,15.01,1,1,-959.0,-1274.0,-17.0,2,4,6,0.0,0.0,0.0
2,2025,0,15.01,1,1,110.0,2075.0,39.0,4,12,2,0.0,0.0,0.0
2,2025,0,15.01,1,0,-1405.0,-104.0,-22.0,4,4,2,0.0,0.0,0.0
5,2025,5,15.02,1,4,-3587.0,-5706.0,-7.0,5,12,16,0.0,0.0,0.0
13,2025,5,15.02,1,0,898.0,1433.0,8.0,11,4,1,0.0,0.0,0.0
7,2025,5,15.01,1,4,0.0,0.0,0.0,3,6,26,0.0,0.0,0.0
13,2025,5,15.01,0,3,-607.0,-708.0,2.0,1,6,4,0.0,0.0,0.0
6,2025,1,15.01,0,4,1819.0,4619.0,38.0,19,42,12,0.0,0.0,0.0
